Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_FAT	GO:0000267~cell fraction	56	6.534422403733956	0.07498896258692979	1003, 5126, 840, 8883, 5782, 2643, 10246, 800, 2332, 10755, 388, 90701, 8529, 23034, 1588, 54898, 57834, 9153, 11283, 6511, 4548, 10006, 1814, 6652, 10667, 10050, 4168, 51555, 1910, 4126, 3998, 3845, 66002, 10017, 25843, 4051, 7184, 4233, 10800, 26999, 6568, 126410, 4012, 261729, 51700, 147, 5566, 858, 25769, 857, 1259, 10786, 7107, 79772, 7367, 7366	523	1063	12245	1.2334224901924458	0.9999999999999322	0.814477231929473	66.13651682681468
SMART	SM00516:SEC14	4	0.4667444574095682	0.07508981058072564	729799, 158747, 91404, 4168	322	27	8735	4.018863584080975	0.9999999559845267	0.9662152215525478	62.89592342344533
GOTERM_BP_FAT	GO:0046578~regulation of Ras protein signal transduction	14	1.633605600933489	0.07568865254295866	23637, 23216, 9779, 60682, 3845, 3479, 9882, 85360, 54848, 93627, 10564, 116984, 604, 4168	524	207	12981	1.675461887376922	1.0	0.9832009259483668	75.20208237455202
GOTERM_CC_FAT	GO:0005924~cell-substrate adherens junction	9	1.0501750291715286	0.07591015255331382	4892, 54518, 4739, 23092, 26136, 858, 6382, 857, 88	523	104	12245	2.0261251654655097	0.999999999999954	0.8013706895801361	66.60199113010232
GOTERM_BP_FAT	GO:0022405~hair cycle process	5	0.5834305717619603	0.07610449931843855	128178, 538, 337977, 94234, 6615	524	40	12981	3.0966125954198476	1.0	0.9822116458615225	75.39899747907715
GOTERM_BP_FAT	GO:0022404~molting cycle process	5	0.5834305717619603	0.07610449931843855	128178, 538, 337977, 94234, 6615	524	40	12981	3.0966125954198476	1.0	0.9822116458615225	75.39899747907715
GOTERM_BP_FAT	GO:0001942~hair follicle development	5	0.5834305717619603	0.07610449931843855	128178, 538, 337977, 94234, 6615	524	40	12981	3.0966125954198476	1.0	0.9822116458615225	75.39899747907715
GOTERM_BP_FAT	GO:0055114~oxidation reduction	33	3.8506417736289387	0.07662838419909104	26872, 221120, 53905, 8418, 10549, 145226, 2746, 51109, 2745, 66002, 57016, 4051, 8529, 126410, 220, 317671, 261729, 51700, 9524, 4713, 1588, 5053, 57834, 4711, 54790, 11283, 56898, 50506, 51144, 231, 58472, 6652, 441282, 56605	524	611	12981	1.337979910295973	1.0	0.9813151609707736	75.64497183139216
GOTERM_BP_FAT	GO:0051336~regulation of hydrolase activity	20	2.3337222870478413	0.07712752692587155	1910, 23637, 23216, 9779, 60682, 857, 9882, 3336, 1906, 3329, 85360, 5366, 153743, 729, 93627, 10017, 25780, 9002, 116984, 604	524	331	12981	1.496852009870621	1.0	0.9803844438511243	75.87716896620715
GOTERM_BP_FAT	GO:0051216~cartilage development	7	0.8168028004667445	0.07733579802394278	657, 1297, 538, 652, 2690, 1906, 654	524	74	12981	2.3433825046420464	1.0	0.979130749708812	75.97343602191569
GOTERM_BP_FAT	GO:0051785~positive regulation of nuclear division	4	0.4667444574095682	0.0776104925936519	3479, 1814, 1062, 1906	524	25	12981	3.9636641221374043	1.0	0.9779221128178996	76.09985107910197
GOTERM_BP_FAT	GO:0051353~positive regulation of oxidoreductase activity	4	0.4667444574095682	0.0776104925936519	2643, 538, 3845, 1906	524	25	12981	3.9636641221374043	1.0	0.9779221128178996	76.09985107910197
GOTERM_BP_FAT	GO:0032768~regulation of monooxygenase activity	4	0.4667444574095682	0.0776104925936519	2643, 384, 3845, 4790	524	25	12981	3.9636641221374043	1.0	0.9779221128178996	76.09985107910197
GOTERM_BP_FAT	GO:0050777~negative regulation of immune response	4	0.4667444574095682	0.0776104925936519	80762, 604, 5648, 9466	524	25	12981	3.9636641221374043	1.0	0.9779221128178996	76.09985107910197
GOTERM_BP_FAT	GO:0045840~positive regulation of mitosis	4	0.4667444574095682	0.0776104925936519	3479, 1814, 1062, 1906	524	25	12981	3.9636641221374043	1.0	0.9779221128178996	76.09985107910197
OMIM_DISEASE	chromosome 10q23 deletion syndrome	2	0.2333722287047841	0.07790395925177977	657, 5728	121	2	3020	24.958677685950413	0.9999999914150056	0.9999073447552005	64.62228424166152
OMIM_DISEASE	Juvenile polyposis syndrome, infantile form	2	0.2333722287047841	0.07790395925177977	657, 5728	121	2	3020	24.958677685950413	0.9999999914150056	0.9999073447552005	64.62228424166152
INTERPRO	IPR019325:Protein of unknown function DUF2370	2	0.2333722287047841	0.07795982602852214	54602, 80762	636	2	15967	25.10534591194969	1.0	0.984887739108191	72.40990348407176
INTERPRO	IPR018469:Dual oxidase maturation factor	2	0.2333722287047841	0.07795982602852214	405753, 90527	636	2	15967	25.10534591194969	1.0	0.984887739108191	72.40990348407176
BIOCARTA	h_lectinPathway:Lectin Induced Complement Pathway	3	0.3500583430571762	0.0783148712352029	729, 730, 5648	56	12	1394	6.223214285714286	0.9999481806198692	0.962718154313188	60.841935164967055
GOTERM_MF_FAT	GO:0070330~aromatase activity	4	0.4667444574095682	0.078609642394759	66002, 11283, 1588, 57834	505	25	12441	3.9417029702970297	1.0	0.9827248597663927	70.86557847438047
GOTERM_BP_FAT	GO:0006892~post-Golgi vesicle-mediated transport	6	0.7001166861143524	0.07879438813375907	26258, 9685, 261729, 81567, 8907, 10490	524	57	12981	2.607673764564082	1.0	0.9777324388409984	76.63753616258744
GOTERM_BP_FAT	GO:0051056~regulation of small GTPase mediated signal transduction	16	1.8669778296382729	0.07880747756906893	23637, 23216, 9779, 60682, 3845, 3479, 64926, 9882, 85360, 54848, 93627, 25780, 10564, 116984, 604, 4168	524	249	12981	1.591832980778074	1.0	0.9762108018270208	76.64341663890715
INTERPRO	IPR018358:Disintegrin, conserved site	5	0.5834305717619603	0.07885756773825527	8756, 8728, 27299, 10863, 170691	636	41	15967	3.0616275502377666	1.0	0.9824119481512911	72.83301724910125
GOTERM_BP_FAT	GO:0045829~negative regulation of isotype switching	2	0.2333722287047841	0.07895903091397498	80762, 604	524	2	12981	24.772900763358777	1.0	0.9748130830648701	76.71140091021861
GOTERM_BP_FAT	GO:0048294~negative regulation of isotype switching to IgE isotypes	2	0.2333722287047841	0.07895903091397498	80762, 604	524	2	12981	24.772900763358777	1.0	0.9748130830648701	76.71140091021861
GOTERM_BP_FAT	GO:0042335~cuticle development	2	0.2333722287047841	0.07895903091397498	53905, 50506	524	2	12981	24.772900763358777	1.0	0.9748130830648701	76.71140091021861
GOTERM_BP_FAT	GO:0032344~regulation of aldosterone metabolic process	2	0.2333722287047841	0.07895903091397498	3778, 654	524	2	12981	24.772900763358777	1.0	0.9748130830648701	76.71140091021861
GOTERM_BP_FAT	GO:0048554~positive regulation of metalloenzyme activity	2	0.2333722287047841	0.07895903091397498	538, 857	524	2	12981	24.772900763358777	1.0	0.9748130830648701	76.71140091021861
GOTERM_BP_FAT	GO:0001765~membrane raft formation	2	0.2333722287047841	0.07895903091397498	858, 857	524	2	12981	24.772900763358777	1.0	0.9748130830648701	76.71140091021861
GOTERM_BP_FAT	GO:0060161~positive regulation of dopamine receptor signaling pathway	2	0.2333722287047841	0.07895903091397498	858, 1814	524	2	12981	24.772900763358777	1.0	0.9748130830648701	76.71140091021861
GOTERM_BP_FAT	GO:0048552~regulation of metalloenzyme activity	2	0.2333722287047841	0.07895903091397498	538, 857	524	2	12981	24.772900763358777	1.0	0.9748130830648701	76.71140091021861
GOTERM_BP_FAT	GO:0060166~olfactory pit development	2	0.2333722287047841	0.07895903091397498	220, 429	524	2	12981	24.772900763358777	1.0	0.9748130830648701	76.71140091021861
PIR_SUPERFAMILY	PIRSF002480:complement c6	2	0.2333722287047841	0.0789680002022765	729, 730	287	2	7098	24.731707317073173	0.9999999999883032	0.9997730023443712	66.7982554429889
PIR_SUPERFAMILY	PIRSF000949:inactive phospholipase C-like proteins 1/2	2	0.2333722287047841	0.0789680002022765	23228, 5334	287	2	7098	24.731707317073173	0.9999999999883032	0.9997730023443712	66.7982554429889
PIR_SUPERFAMILY	PIRSF002501:restrictin	2	0.2333722287047841	0.0789680002022765	7143, 63923	287	2	7098	24.731707317073173	0.9999999999883032	0.9997730023443712	66.7982554429889
GOTERM_MF_FAT	GO:0050051~leukotriene-B4 20-monooxygenase activity	2	0.2333722287047841	0.079384392080196	4051, 8529	505	2	12441	24.63564356435644	1.0	0.9782216871361038	71.2324183568669
UP_SEQ_FEATURE	domain:Peptidase M12B	5	0.5834305717619603	0.07960986954764362	8756, 8728, 27299, 10863, 170691	750	40	18308	3.0513333333333335	1.0	0.9989193357221003	75.9322492394527
KEGG_PATHWAY	hsa00983:Drug metabolism	5	0.5834305717619603	0.07965417801696678	8824, 7084, 79799, 7367, 7366	199	41	4949	3.032847162642481	0.9999971915871629	0.8389639932203916	63.05493700791012
SP_PIR_KEYWORDS	Steroid biosynthesis	5	0.5834305717619603	0.07996206448395445	51700, 9524, 5562, 51144, 1588	753	40	18353	3.0466467463479416	1.0	0.9553650050360117	69.7294660887529
INTERPRO	IPR001930:Peptidase M1, membrane alanine aminopeptidase	3	0.3500583430571762	0.08006600159583573	4012, 51752, 64167	636	12	15967	6.276336477987421	1.0	0.9801294039929803	73.39296865171156
INTERPRO	IPR002213:UDP-glucuronosyl/UDP-glucosyltransferase	3	0.3500583430571762	0.08006600159583573	79799, 7367, 7366	636	12	15967	6.276336477987421	1.0	0.9801294039929803	73.39296865171156
UP_SEQ_FEATURE	region of interest:Peroxidase-like; mediates peroxidase activity	2	0.2333722287047841	0.08015058131771718	53905, 50506	750	2	18308	24.410666666666668	1.0	0.9986442769200969	76.17385773369496
UP_SEQ_FEATURE	repeat:SURP motif	2	0.2333722287047841	0.08015058131771718	23350, 10523	750	2	18308	24.410666666666668	1.0	0.9986442769200969	76.17385773369496
UP_SEQ_FEATURE	region of interest:4 X 10 AA approximate repeats	2	0.2333722287047841	0.08015058131771718	284827, 337880	750	2	18308	24.410666666666668	1.0	0.9986442769200969	76.17385773369496
UP_SEQ_FEATURE	region of interest:Interaction with TXNDC11	2	0.2333722287047841	0.08015058131771718	53905, 50506	750	2	18308	24.410666666666668	1.0	0.9986442769200969	76.17385773369496
UP_SEQ_FEATURE	region of interest:Complement control factor I module 1	2	0.2333722287047841	0.08015058131771718	729, 730	750	2	18308	24.410666666666668	1.0	0.9986442769200969	76.17385773369496
UP_SEQ_FEATURE	region of interest:Complement control factor I module 2	2	0.2333722287047841	0.08015058131771718	729, 730	750	2	18308	24.410666666666668	1.0	0.9986442769200969	76.17385773369496
SMART	SM00284:OLF	3	0.3500583430571762	0.08041474283741927	342035, 283298, 22859	322	13	8735	6.2601528905876735	0.9999999874262736	0.9517781352317211	65.51959190029963
UP_SEQ_FEATURE	short sequence motif:WSXWS motif	4	0.4667444574095682	0.08050264233756357	50615, 2690, 3566, 9466	750	25	18308	3.9057066666666667	1.0	0.9983023939976725	76.32994084517169
GOTERM_BP_FAT	GO:0042633~hair cycle	5	0.5834305717619603	0.08177925073844444	128178, 538, 337977, 94234, 6615	524	41	12981	3.0210854589461924	1.0	0.9765753826293911	77.94294435514281
GOTERM_BP_FAT	GO:0050868~negative regulation of T cell activation	5	0.5834305717619603	0.08177925073844444	55824, 201633, 3566, 80762, 604	524	41	12981	3.0210854589461924	1.0	0.9765753826293911	77.94294435514281
GOTERM_BP_FAT	GO:0042303~molting cycle	5	0.5834305717619603	0.08177925073844444	128178, 538, 337977, 94234, 6615	524	41	12981	3.0210854589461924	1.0	0.9765753826293911	77.94294435514281
PIR_SUPERFAMILY	PIRSF005678:glucuronosyltransferase	3	0.3500583430571762	0.08182767380482221	79799, 7367, 7366	287	12	7098	6.182926829268293	0.9999999999954835	0.9985421890111911	68.15367068199349
GOTERM_BP_FAT	GO:0032350~regulation of hormone metabolic process	3	0.3500583430571762	0.08187859504157197	3778, 654, 6934	524	12	12981	6.193225190839694	1.0	0.975179442150123	77.98518512448064
SP_PIR_KEYWORDS	spermatogenesis	9	1.0501750291715286	0.0822400793244912	1539, 83890, 55723, 338323, 55905, 55342, 5367, 9825, 66037	753	110	18353	1.9941687794277434	1.0	0.9488519463169877	70.78658510367836
GOTERM_BP_FAT	GO:0006887~exocytosis	9	1.0501750291715286	0.08247375848679896	26258, 339302, 4218, 51555, 261729, 55770, 10564, 10490, 60412	524	112	12981	1.9906795256270449	1.0	0.9743468230669055	78.23665201017613
GOTERM_CC_FAT	GO:0042995~cell projection	38	4.434072345390899	0.08310168753784614	3800, 54518, 2918, 800, 4739, 57706, 10755, 3778, 9750, 11155, 538, 60412, 23077, 4233, 23034, 26499, 6780, 4218, 26052, 6623, 2572, 4741, 858, 767558, 81848, 4747, 5290, 136319, 345895, 10006, 1259, 53904, 29767, 8701, 1814, 6382, 5122, 4644, 88	523	687	12245	1.295042318279103	0.9999999999999978	0.8150106088664026	70.03691412870455
GOTERM_BP_FAT	GO:0042311~vasodilation	4	0.4667444574095682	0.08522227024818721	1910, 3778, 2643, 858	524	26	12981	3.8112155020551968	1.0	0.9759980774033046	79.36319231435995
GOTERM_BP_FAT	GO:0051588~regulation of neurotransmitter transport	4	0.4667444574095682	0.08522227024818721	339302, 2918, 6623, 1814	524	26	12981	3.8112155020551968	1.0	0.9759980774033046	79.36319231435995
UP_SEQ_FEATURE	domain:Disintegrin	5	0.5834305717619603	0.08550368727932123	8756, 8728, 27299, 10863, 170691	750	41	18308	2.976910569105691	1.0	0.9985575709482725	78.4456875110618
UP_SEQ_FEATURE	domain:EGF-like 3	7	0.8168028004667445	0.08626916735670255	4148, 4854, 7143, 63923, 255743, 55576, 3026	750	75	18308	2.278328888888889	1.0	0.9982825265369695	78.75336374193009
GOTERM_BP_FAT	GO:0031644~regulation of neurological system process	11	1.2835472578763127	0.08716491058957218	10755, 339302, 1910, 2918, 6623, 5566, 3845, 1814, 25769, 5367, 1906	524	152	12981	1.7927757131378066	1.0	0.9766701280589146	80.12598962808428
UP_SEQ_FEATURE	repeat:LRR 18	4	0.4667444574095682	0.08835697957395387	344657, 51284, 1062, 51311	750	26	18308	3.7554871794871794	1.0	0.9981696010157621	79.57164714130437
UP_SEQ_FEATURE	domain:CRAL-TRIO	4	0.4667444574095682	0.08835697957395387	729799, 158747, 91404, 4168	750	26	18308	3.7554871794871794	1.0	0.9981696010157621	79.57164714130437
GOTERM_CC_FAT	GO:0042175~nuclear envelope-endoplasmic reticulum network	18	2.100350058343057	0.0885784872387248	405753, 840, 4033, 3998, 90527, 57834, 79041, 340485, 6238, 66002, 90701, 4051, 201595, 8529, 6745, 56605, 7184, 5279	523	279	12245	1.5105162523900573	0.9999999999999998	0.8205896360430665	72.42964198041209
INTERPRO	IPR001251:Cellular retinaldehyde-binding/triple function, C-terminal	4	0.4667444574095682	0.09043023661244703	729799, 158747, 91404, 4168	636	27	15967	3.719310505474028	1.0	0.9858355361071248	77.77049426212604
INTERPRO	IPR000195:RabGAP/TBC	5	0.5834305717619603	0.09044615489182956	23637, 23216, 93627, 9779, 9882	636	43	15967	2.919226268831359	1.0	0.9830992364286557	77.77666555095996
INTERPRO	IPR003112:Olfactomedin-like	3	0.3500583430571762	0.09220804400312696	342035, 283298, 22859	636	13	15967	5.793541364296082	1.0	0.9816348212282072	78.4498902767876
INTERPRO	IPR014782:Peptidase M1, membrane alanine aminopeptidase, N-terminal	3	0.3500583430571762	0.09220804400312696	4012, 51752, 64167	636	13	15967	5.793541364296082	1.0	0.9816348212282072	78.4498902767876
INTERPRO	IPR006539:ATPase, P-type, phospholipid-translocating, flippase	3	0.3500583430571762	0.09220804400312696	57205, 286410, 10396	636	13	15967	5.793541364296082	1.0	0.9816348212282072	78.4498902767876
INTERPRO	IPR019819:Carboxylesterase type B, conserved site	3	0.3500583430571762	0.09220804400312696	8824, 283848, 23491	636	13	15967	5.793541364296082	1.0	0.9816348212282072	78.4498902767876
GOTERM_CC_FAT	GO:0044421~extracellular region part	49	5.717619603267211	0.09242888013191963	5126, 4148, 1297, 10549, 63923, 3479, 151449, 170691, 1310, 9450, 3964, 6414, 2246, 123920, 79812, 976, 3593, 340267, 9255, 255743, 1906, 5648, 5367, 27123, 231, 6652, 5122, 84658, 6750, 10875, 51192, 7143, 3026, 146225, 729, 113540, 146223, 4052, 652, 2690, 1300, 2922, 27151, 654, 3329, 4811, 356, 79135, 51144	523	928	12245	1.2362468682006988	1.0	0.8200078259942727	74.00430199055054
COG_ONTOLOGY	Cell division and chromosome partitioning	8	0.9334889148191364	0.09267389699959219	1832, 23216, 3800, 631, 10806, 64926, 1062, 10464	74	103	1918	2.0131199160325375	0.8932031796167078	0.5255547449355628	53.738748208908845
UP_SEQ_FEATURE	active site:Charge relay system	13	1.5169194865810969	0.09337846932104457	2158, 341277, 5126, 283848, 23491, 10699, 389208, 5648, 3026, 8824, 28983, 132724, 5122	750	191	18308	1.661458987783595	1.0	0.9984303803901542	81.41987124976804
GOTERM_BP_FAT	GO:0030509~BMP signaling pathway	5	0.5834305717619603	0.09373183717699053	657, 7323, 652, 151449, 654	524	43	12981	2.880569856204509	1.0	0.9815402486327552	82.51227948528721
GOTERM_BP_FAT	GO:0051384~response to glucocorticoid stimulus	7	0.8168028004667445	0.09411019198905485	652, 3845, 2690, 6382, 857, 5122, 4747	524	78	12981	2.2232090428655313	1.0	0.9806955933975878	82.64117626102245
GOTERM_BP_FAT	GO:0042522~regulation of tyrosine phosphorylation of Stat5 protein	3	0.3500583430571762	0.09426575149775988	2690, 3479, 857	524	13	12981	5.716823253082795	1.0	0.9796437516506832	82.69391131100845
GOTERM_BP_FAT	GO:0045191~regulation of isotype switching	3	0.3500583430571762	0.09426575149775988	80762, 604, 9466	524	13	12981	5.716823253082795	1.0	0.9796437516506832	82.69391131100845
GOTERM_BP_FAT	GO:0032648~regulation of interferon-beta production	3	0.3500583430571762	0.09426575149775988	11128, 51284, 51311	524	13	12981	5.716823253082795	1.0	0.9796437516506832	82.69391131100845
GOTERM_BP_FAT	GO:0006972~hyperosmotic response	3	0.3500583430571762	0.09426575149775988	6750, 5585, 6870	524	13	12981	5.716823253082795	1.0	0.9796437516506832	82.69391131100845
GOTERM_BP_FAT	GO:0045072~regulation of interferon-gamma biosynthetic process	3	0.3500583430571762	0.09426575149775988	3593, 51284, 51311	524	13	12981	5.716823253082795	1.0	0.9796437516506832	82.69391131100845
GOTERM_BP_FAT	GO:0048512~circadian behavior	3	0.3500583430571762	0.09426575149775988	3778, 1814, 5367	524	13	12981	5.716823253082795	1.0	0.9796437516506832	82.69391131100845
GOTERM_MF_FAT	GO:0003779~actin binding	19	2.2170361726954493	0.09501267212099544	830, 221692, 55930, 29999, 7114, 800, 2764, 4892, 11034, 10755, 3778, 4008, 29766, 53904, 29767, 7171, 2037, 88, 4644	505	317	12441	1.4765843145828776	1.0	0.9868365917199865	77.77224574140763
GOTERM_BP_FAT	GO:0050804~regulation of synaptic transmission	10	1.1668611435239207	0.09508198626640678	10755, 339302, 2918, 6623, 5566, 3845, 1814, 25769, 5367, 1906	524	135	12981	1.8350296861747244	1.0	0.9791661416599794	82.96814839362389
GOTERM_BP_FAT	GO:0048732~gland development	10	1.1668611435239207	0.09508198626640678	220, 2296, 652, 858, 3479, 7782, 857, 4233, 5122, 5367	524	135	12981	1.8350296861747244	1.0	0.9791661416599794	82.96814839362389
GOTERM_MF_FAT	GO:0005523~tropomyosin binding	3	0.3500583430571762	0.09514960910328765	800, 29766, 29767	505	13	12441	5.685148514851485	1.0	0.9831223944150006	77.82285502451174
SP_PIR_KEYWORDS	ion transport	31	3.6172695449241536	0.09540778272191366	133308, 152519, 26872, 10242, 2560, 3745, 10246, 2742, 64116, 26266, 79041, 3778, 2894, 3756, 538, 10463, 259232, 6568, 261729, 27094, 348938, 7782, 25769, 51382, 7779, 1259, 10786, 6555, 285195, 23315, 10050	753	569	18353	1.3278882128194893	1.0	0.9609181256162791	76.25408096269672
INTERPRO	IPR000886:Endoplasmic reticulum, targeting sequence	5	0.5834305717619603	0.09652892036949832	125972, 83989, 81567, 9562, 7184	636	44	15967	2.8528802172670096	1.0	0.9822809902099515	80.02090379726599
UP_SEQ_FEATURE	active site:Acyl-ester intermediate	3	0.3500583430571762	0.09678409190382756	8824, 283848, 23491	750	13	18308	5.633230769230769	1.0	0.9984792086870896	82.58245721248245
UP_SEQ_FEATURE	domain:Olfactomedin-like	3	0.3500583430571762	0.09678409190382756	342035, 283298, 22859	750	13	18308	5.633230769230769	1.0	0.9984792086870896	82.58245721248245
GOTERM_CC_FAT	GO:0030055~cell-substrate junction	9	1.0501750291715286	0.09743824497723991	4892, 54518, 4739, 23092, 26136, 858, 6382, 857, 88	523	110	12245	1.915609247349209	1.0	0.8234046237963811	75.92811812038983
UP_SEQ_FEATURE	domain:Rab-GAP TBC	5	0.5834305717619603	0.09790451529010226	23637, 23216, 93627, 9779, 9882	750	43	18308	2.838449612403101	1.0	0.9982747881481872	82.9497156944402
UP_SEQ_FEATURE	repeat:4	12	1.4002333722287048	0.09861689425348945	6238, 8796, 337959, 58513, 6623, 337960, 4741, 26762, 284827, 337880, 643803, 140258	750	173	18308	1.6932254335260117	1.0	0.9980045981705472	83.17941730508652
SP_PIR_KEYWORDS	Serine protease	10	1.1668611435239207	0.09961002369881768	2158, 28983, 5126, 341277, 10699, 389208, 132724, 5122, 5648, 3026	753	134	18353	1.818893579909219	1.0	0.9584396568995357	77.78771374434255
