Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
SP_PIR_KEYWORDS	glycoprotein	88	23.978201634877383	0.04714777414805402	79473, 50937, 119678, 119679, 338557, 26595, 54714, 54414, 2813, 9200, 79339, 390054, 390059, 338596, 1288, 90952, 1287, 390058, 116337, 4360, 219855, 390271, 390275, 8029, 349633, 64478, 24145, 9211, 390061, 10090, 204474, 64221, 390064, 390066, 390067, 116068, 285203, 26493, 26494, 3043, 5787, 283160, 390265, 340547, 390264, 4684, 54538, 219865, 213, 56, 762, 390081, 124274, 23538, 3703, 64922, 167681, 390077, 390078, 5801, 283111, 174, 158038, 173, 283159, 390072, 2526, 10178, 341208, 219858, 23584, 80167, 390079, 27345, 5197, 10888, 220296, 641654, 340980, 390083, 390084, 79345, 5101, 338751, 219869, 7369, 2823, 1630, 283162, 387748	326	4169	18353	1.1883387021059617	0.999999536855031	0.42934486593128685	47.58760175186549
GOTERM_MF_FAT	GO:0005125~cytokine activity	8	2.17983651226158	0.04747064662959151	2919, 6374, 3606, 5473, 6372, 5196, 5197, 3576	231	178	12441	2.4205457463884428	0.9999999483539731	0.7249166033552168	48.507749234065464
GOTERM_BP_FAT	GO:0042445~hormone metabolic process	6	1.6348773841961852	0.04765807459400863	5950, 1592, 174, 340665, 3169, 83875	247	104	12981	3.031999377141078	1.0	0.947302443172124	55.03311153099679
UP_SEQ_FEATURE	zinc finger region:C2H2-type 5; degenerate	3	0.8174386920980926	0.04837088955730113	7652, 147657, 148213	326	20	18308	8.4239263803681	1.0	0.7548868640430862	54.7697722839207
GOTERM_BP_FAT	GO:0006720~isoprenoid metabolic process	4	1.08991825613079	0.05041776945634045	5950, 1592, 340665, 83875	247	44	12981	4.7776959882223045	1.0	0.9493354320878888	57.11904292866738
GOTERM_BP_FAT	GO:0006766~vitamin metabolic process	5	1.3623978201634876	0.05174681680161556	4199, 5950, 1592, 340665, 83875	247	74	12981	3.5509902615165774	1.0	0.9469032319462959	58.09087313816096
INTERPRO	IPR003961:Fibronectin, type III	8	2.17983651226158	0.05254074964702049	50937, 9172, 64221, 4684, 54538, 1630, 5787, 4281	288	187	15967	2.3718062982768866	0.9999999999908796	0.6532626678105173	53.73009553831227
INTERPRO	IPR000990:Innexin	2	0.544959128065395	0.05296352643041801	116337, 24145	288	3	15967	36.960648148148145	0.9999999999926087	0.641285666069187	54.02404512088599
GOTERM_MF_FAT	GO:0008270~zinc ion binding	52	14.168937329700274	0.0539983193109452	10346, 10150, 153364, 7652, 84436, 100129543, 117854, 51136, 400713, 1756, 55693, 7644, 26521, 221074, 148198, 147658, 85363, 147657, 4591, 147660, 79986, 53840, 8411, 90333, 730087, 445372, 55762, 7576, 90317, 862, 762, 55769, 27086, 81856, 388558, 57615, 152485, 163223, 5805, 90321, 148213, 171392, 125893, 113835, 162966, 154214, 162967, 162962, 162963, 9668, 284371, 284370, 80110, 7757, 112479, 4281	231	2223	12441	1.2598162071846284	0.9999999951837585	0.7453710774372546	53.120381125572514
GOTERM_BP_FAT	GO:0034653~retinoic acid catabolic process	2	0.544959128065395	0.055785948694457334	1592, 340665	247	3	12981	35.036437246963565	1.0	0.9523857278308484	60.91899543987355
GOTERM_MF_FAT	GO:0005501~retinoid binding	3	0.8174386920980926	0.056759861608473	5950, 1592, 340665	231	21	12441	7.6938775510204085	0.9999999982433538	0.7391971778108828	54.953952096381364
UP_SEQ_FEATURE	glycosylation site:N-linked (GlcNAc...)	84	22.888283378746593	0.057040206063067964	79473, 50937, 119678, 119679, 338557, 26595, 54714, 54414, 2813, 9200, 79339, 390054, 390059, 338596, 1288, 90952, 1287, 390058, 116337, 4360, 219855, 390271, 390275, 8029, 349633, 64478, 24145, 9211, 390061, 10090, 204474, 64221, 390064, 390066, 390067, 116068, 285203, 26493, 26494, 5787, 283160, 390265, 340547, 390264, 4684, 54538, 219865, 56, 390081, 124274, 23538, 3703, 64922, 167681, 390077, 390078, 5801, 283111, 174, 158038, 173, 283159, 390072, 2526, 10178, 341208, 219858, 23584, 80167, 390079, 27345, 10888, 220296, 641654, 340980, 390083, 390084, 79345, 5101, 338751, 219869, 7369, 2823, 1630, 283162, 387748	326	3984	18308	1.1840860374011384	1.0	0.8028774512563793	60.93156777633786
UP_SEQ_FEATURE	domain:Fibronectin type-III 3	5	1.3623978201634876	0.05812296942089776	50937, 9172, 64221, 1630, 5787	326	82	18308	3.424360317222804	1.0	0.801171860690495	61.64330307860041
GOTERM_BP_FAT	GO:0019748~secondary metabolic process	5	1.3623978201634876	0.06057707652033144	4199, 5950, 1592, 340665, 83875	247	78	12981	3.3688881968234194	1.0	0.9587029691957369	64.04122343422655
UP_SEQ_FEATURE	zinc finger region:B box-type	4	1.08991825613079	0.061850607980037	445372, 10346, 4591, 53840, 117854, 85363	326	51	18308	4.404667388427764	1.0	0.8138644308330658	64.00173646641382
SP_PIR_KEYWORDS	transcription regulation	45	12.26158038147139	0.06285914530049737	10346, 7652, 55762, 7576, 90317, 862, 137735, 84436, 9096, 55769, 100129543, 3169, 27086, 81856, 57615, 152485, 6660, 163223, 90321, 148213, 55693, 7110, 7644, 171392, 84441, 125893, 148198, 135112, 113835, 162966, 162967, 147658, 147657, 4848, 162962, 23493, 162963, 9668, 284371, 284370, 4286, 147660, 79986, 55553, 80110, 90333, 4086	326	1965	18353	1.2892567789069451	0.9999999969445783	0.5162374274793144	58.03896922541245
SP_PIR_KEYWORDS	metalloprotein	6	1.6348773841961852	0.06410195107755572	3048, 3047, 762, 3043, 3045, 3046	326	121	18353	2.7916138518480964	0.9999999979534627	0.5105827489806923	58.777261271023676
OMIM_DISEASE	Conduct disorder and ADHD: Evaluation of conduct problems as a categorical and quantitative trait in the international multicentre ADHD genetics study	3	0.8174386920980926	0.06571101147428157	55693, 154810, 51503	45	29	3020	6.942528735632184	0.994290823053156	0.924440904274574	51.09268652897816
GOTERM_MF_FAT	GO:0019840~isoprenoid binding	3	0.8174386920980926	0.06677020072361298	5950, 1592, 340665	231	23	12441	7.024844720496895	0.9999999999557344	0.7746388016988165	61.05798076839961
GOTERM_BP_FAT	GO:0016202~regulation of striated muscle tissue development	4	1.08991825613079	0.06878830107617573	5950, 694, 6198, 23493	247	50	12981	4.2043724696356275	1.0	0.9698050938442606	68.85416023510804
UP_SEQ_FEATURE	domain:CUB 10	2	0.544959128065395	0.06914424201466181	8029, 64478	326	4	18308	28.079754601226995	1.0	0.8416470671055734	68.22839562190227
UP_SEQ_FEATURE	domain:CUB 11	2	0.544959128065395	0.06914424201466181	8029, 64478	326	4	18308	28.079754601226995	1.0	0.8416470671055734	68.22839562190227
UP_SEQ_FEATURE	domain:CUB 8	2	0.544959128065395	0.06914424201466181	8029, 64478	326	4	18308	28.079754601226995	1.0	0.8416470671055734	68.22839562190227
UP_SEQ_FEATURE	domain:CUB 6	2	0.544959128065395	0.06914424201466181	8029, 64478	326	4	18308	28.079754601226995	1.0	0.8416470671055734	68.22839562190227
UP_SEQ_FEATURE	domain:CUB 7	2	0.544959128065395	0.06914424201466181	8029, 64478	326	4	18308	28.079754601226995	1.0	0.8416470671055734	68.22839562190227
UP_SEQ_FEATURE	domain:CUB 9	2	0.544959128065395	0.06914424201466181	8029, 64478	326	4	18308	28.079754601226995	1.0	0.8416470671055734	68.22839562190227
UP_SEQ_FEATURE	domain:CUB 13	2	0.544959128065395	0.06914424201466181	8029, 64478	326	4	18308	28.079754601226995	1.0	0.8416470671055734	68.22839562190227
UP_SEQ_FEATURE	domain:CUB 14	2	0.544959128065395	0.06914424201466181	8029, 64478	326	4	18308	28.079754601226995	1.0	0.8416470671055734	68.22839562190227
UP_SEQ_FEATURE	domain:CUB 12	2	0.544959128065395	0.06914424201466181	8029, 64478	326	4	18308	28.079754601226995	1.0	0.8416470671055734	68.22839562190227
GOTERM_BP_FAT	GO:0048634~regulation of muscle development	4	1.08991825613079	0.07210768587930697	5950, 694, 6198, 23493	247	51	12981	4.121933793760419	1.0	0.9711079651467844	70.62238254136702
SP_PIR_KEYWORDS	cytokine	7	1.9073569482288828	0.07357578629399444	2919, 6374, 3606, 5473, 6372, 5196, 3576	326	165	18353	2.3883807399144823	0.9999999999052479	0.5488041045084622	64.0225335102243
UP_SEQ_FEATURE	domain:Ig-like C2-type 5	4	1.08991825613079	0.0740665108870268	50937, 9172, 64221, 4684	326	55	18308	4.084327941996654	1.0	0.8554768240030124	70.8128471410728
GOTERM_MF_FAT	GO:0033293~monocarboxylic acid binding	4	1.08991825613079	0.07785758046325408	1592, 213, 340665, 338557	231	54	12441	3.9894179894179898	0.9999999999992834	0.80697814697076	66.91892389498007
GOTERM_CC_FAT	GO:0044450~microtubule organizing center part	4	1.08991825613079	0.07848891498623023	51174, 55165, 10733, 1070	220	56	12245	3.9756493506493507	0.9999999987707463	0.9466552548792256	65.44278853677994
GOTERM_BP_FAT	GO:0006935~chemotaxis	7	1.9073569482288828	0.0801716299448362	64221, 2919, 6374, 5473, 6372, 5196, 3576	247	158	12981	2.3283708297032746	1.0	0.9780959344489153	74.5333966702714
GOTERM_BP_FAT	GO:0042330~taxis	7	1.9073569482288828	0.0801716299448362	64221, 2919, 6374, 5473, 6372, 5196, 3576	247	158	12981	2.3283708297032746	1.0	0.9780959344489153	74.5333966702714
PIR_SUPERFAMILY	PIRSF500568:growth regulated protein, alpha/beta/gamma types	2	0.544959128065395	0.08031859054216584	6374, 5473	148	4	7098	23.979729729729733	0.999948806584191	0.666384659799786	61.642299084673816
SMART	SM00584:TLDc	2	0.544959128065395	0.08351523662671877	55074, 135112	152	5	8735	22.986842105263158	0.9999255864265206	0.6134860116927191	62.605952308271185
UP_SEQ_FEATURE	nucleotide phosphate-binding region:cGMP	2	0.544959128065395	0.08567222067318772	5146, 54714	326	5	18308	22.463803680981595	1.0	0.889344881864519	76.14761686694453
UP_SEQ_FEATURE	repeat:EAR 6	2	0.544959128065395	0.08567222067318772	9211, 84059	326	5	18308	22.463803680981595	1.0	0.889344881864519	76.14761686694453
UP_SEQ_FEATURE	domain:TLD	2	0.544959128065395	0.08567222067318772	55074, 135112	326	5	18308	22.463803680981595	1.0	0.889344881864519	76.14761686694453
UP_SEQ_FEATURE	repeat:EAR 5	2	0.544959128065395	0.08567222067318772	9211, 84059	326	5	18308	22.463803680981595	1.0	0.889344881864519	76.14761686694453
INTERPRO	IPR003879:Butyrophylin-like	4	1.08991825613079	0.08627245587730664	445372, 10346, 53840, 117854, 85363, 4281	288	58	15967	3.8235153256704977	1.0	0.8049348191233223	72.42685747521162
INTERPRO	IPR006571:TLDc	2	0.544959128065395	0.08671003477551326	55074, 135112	288	5	15967	22.176388888888887	1.0	0.7944864747465303	72.61481314345782
GOTERM_BP_FAT	GO:0042574~retinal metabolic process	2	0.544959128065395	0.09124349477926141	5950, 83875	247	5	12981	21.02186234817814	1.0	0.9854326368703866	79.1123319270494
GOTERM_BP_FAT	GO:0043288~apocarotenoid metabolic process	2	0.544959128065395	0.09124349477926141	5950, 83875	247	5	12981	21.02186234817814	1.0	0.9854326368703866	79.1123319270494
GOTERM_BP_FAT	GO:0006470~protein amino acid dephosphorylation	6	1.6348773841961852	0.09618783057498793	5801, 8493, 9200, 5518, 5787, 8898	247	128	12981	2.4634994939271255	1.0	0.9867785292752836	80.8966448209057
SMART	SM00111:C4	2	0.544959128065395	0.09936737858259184	1288, 1287	152	6	8735	19.155701754385962	0.9999888904519979	0.6455061030164673	69.2862137793384
COG_ONTOLOGY	Lipid metabolism	5	1.3623978201634876	0.09958368057534078	348158, 123876, 6296, 116285, 54988	57	61	1918	2.7581248202473394	0.7697460932702577	0.7697460932702577	50.961411087910456
